Lat (DD),Long (DD),Depth
51.326776823,-003.498271053,-15.605
51.326777110,-003.498263604,-15.690
51.326777854,-003.498244983,-15.661
51.326776479,-003.498214502,-16.350
51.326776479,-003.498207626,-16.737
51.326776365,-003.498189578,-17.099
51.326776880,-003.498172733,-17.182
51.326781865,-003.498144830,-17.123
51.326776537,-003.498127011,-17.234
51.326776938,-003.498110224,-17.246
51.326779516,-003.498089196,-17.264
51.326776422,-003.498073554,-17.335
51.326776365,-003.498054418,-17.332
51.326782152,-003.498043474,-17.360
51.326780719,-003.498013394,-17.305
51.326782553,-003.498011446,-17.349
51.326776422,-003.497988413,-17.399
51.326785876,-003.497971453,-17.334
51.326783469,-003.497952775,-17.295
51.326779917,-003.497925617,-17.356
51.326782324,-003.497915704,-17.309
51.326778427,-003.497903730,-17.346
51.326785647,-003.497882015,-17.403
51.326776479,-003.497867748,-17.416
51.326780605,-003.497841850,-17.503
51.326781579,-003.497819218,-17.479
51.326777568,-003.497814004,-17.442
51.326783756,-003.497790914,-17.507
51.326782782,-003.497774127,-17.512
51.326786162,-003.497755334,-17.480
51.326786449,-003.497740666,-17.567
51.326782152,-003.497712362,-17.568
51.326787480,-003.497692996,-17.452
51.326777740,-003.497683828,-17.532
51.326777854,-003.497653634,-17.548
51.326785819,-003.497635872,-17.488
51.326785532,-003.497620402,-17.436
51.326785589,-003.497605734,-17.508
51.326776307,-003.497597140,-17.494
51.326778657,-003.497576227,-17.506
51.326787308,-003.497546433,-17.473
51.326787079,-003.497538927,-17.470
51.326783240,-003.497526150,-17.474
51.326776651,-003.497507014,-17.468
51.326779631,-003.497478308,-17.492
51.326778828,-003.497471719,-17.526
51.326780662,-003.497444790,-17.561
51.326786449,-003.497430065,-17.498
51.326782266,-003.497419580,-17.516
51.326785246,-003.497398209,-17.538
51.326777453,-003.497372426,-17.573
51.326787308,-003.497349221,-17.564
51.326783527,-003.497342919,-17.503
51.326785016,-003.497312724,-17.554
51.326778370,-003.497308255,-17.562
51.326778542,-003.497292441,-17.548
51.326776880,-003.497273419,-17.698
51.326776537,-003.497247120,-17.717
51.326779172,-003.497231077,-17.760
51.326776823,-003.497220592,-17.857
51.326786907,-003.497187017,-17.767
51.326787308,-003.497173724,-17.680
51.326785303,-003.497152181,-17.632
51.326787251,-003.497149373,-17.592
51.326785360,-003.497131497,-17.643
51.326781350,-003.497107547,-17.699
51.326784959,-003.497096260,-17.715
51.326786563,-003.497074889,-17.704
51.326784959,-003.497058502,-17.731
51.326783469,-003.497042058,-17.778
51.326787366,-003.497008368,-17.780
51.326783126,-003.496998227,-17.753
51.326786793,-003.496977028,-17.742
51.326787022,-003.496953422,-17.741
51.326784959,-003.496936520,-17.730
51.326782381,-003.496930389,-17.724
51.326784272,-003.496899965,-17.678
51.326782896,-003.496894178,-17.679
51.326781980,-003.496878708,-17.727
51.326776250,-003.496862780,-17.783
51.326778256,-003.496841466,-17.878
51.326778485,-003.496824220,-17.895
51.326778714,-003.496807432,-17.980
51.326777683,-003.496785144,-18.007
51.326776307,-003.496771107,-18.056
51.326776422,-003.496753918,-18.102
51.326777854,-003.496728765,-18.159
51.326787022,-003.496701893,-18.018
51.326786277,-003.496688372,-17.921
51.326786735,-003.496666656,-17.863
51.326786563,-003.496654051,-17.758
51.326778542,-003.496638983,-17.761
51.326785475,-003.496626836,-17.810
51.326783126,-003.496611194,-17.873
51.326782725,-003.496590338,-17.875
51.326786334,-003.496566446,-17.901
51.326787251,-003.496545247,-17.786
51.326785532,-003.496535850,-17.820
51.326786793,-003.496520896,-17.822
51.326777854,-003.496489498,-18.003
51.326786563,-003.496474716,-17.957
51.326777683,-003.496454261,-17.953
51.326778886,-003.496438275,-18.009
51.326786793,-003.496425900,-18.016
51.326787136,-003.496413581,-17.969
51.326787480,-003.496395074,-17.932
51.326785876,-003.496365281,-17.869
51.326787194,-003.496356858,-17.764
51.326786793,-003.496339211,-17.689
51.326779516,-003.496312167,-17.620
51.326777625,-003.496302771,-17.644
51.326788168,-003.501374536,-17.987
51.326788454,-003.501372130,-17.938
51.326787595,-003.501339815,-17.972
51.326790803,-003.501327496,-17.925
51.326794871,-003.501317527,-17.991
51.326798366,-003.501298218,-18.009
51.326794069,-003.501281373,-18.122
51.326788225,-003.501256621,-18.140
51.326789944,-003.501233531,-17.966
51.326788282,-003.501212962,-17.757
51.326794986,-003.501203967,-17.756
51.326797507,-003.501190731,-17.886
51.326797049,-003.501174459,-18.011
51.326798481,-003.501152057,-18.118
51.326798424,-003.501121461,-18.089
51.326798080,-003.501104788,-18.034
51.326796361,-003.501090979,-17.970
51.326789084,-003.501067259,-17.769
51.326797622,-003.501057404,-17.569
51.326796934,-003.501042450,-17.622
51.326798366,-003.501020104,-17.640
51.326796991,-003.501011224,-17.476
51.326790288,-003.500995066,-17.447
51.326788397,-003.500975872,-17.477
51.326794642,-003.500951120,-17.533
51.326793611,-003.500939317,-17.580
51.326798309,-003.500911701,-17.731
51.326788970,-003.500888152,-17.735
51.326789142,-003.500882022,-17.709
51.326787709,-003.500863916,-17.700
51.326794642,-003.500845295,-17.780
51.326788511,-003.500829481,-17.765
51.326787537,-003.500809886,-17.863
51.326788397,-003.500796250,-17.866
51.326792809,-003.500761815,-17.787
51.326793840,-003.500745257,-17.713
51.326789084,-003.500731735,-17.649
51.326793439,-003.500721078,-17.649
51.326794126,-003.500690883,-17.630
51.326795960,-003.500681658,-17.599
51.326792522,-003.500664011,-17.664
51.326793496,-003.500636223,-17.657
51.326787709,-003.500618060,-17.598
51.326789256,-003.500606372,-17.541
51.326790861,-003.500599897,-17.549
51.326791262,-003.500580646,-17.695
51.326792923,-003.500549534,-17.774
51.326789199,-003.500528163,-17.767
51.326788855,-003.500511490,-17.748
51.326794757,-003.500498312,-17.683
51.326789600,-003.500476998,-17.592
51.326790288,-003.500470924,-17.634
51.326793439,-003.500449152,-17.651
51.326795960,-003.500436318,-17.621
51.326795960,-003.500411910,-17.682
51.326793210,-003.500401596,-17.798
51.326790345,-003.500369396,-17.820
51.326794184,-003.500356791,-17.720
51.326787652,-003.500344129,-17.837
51.326788110,-003.500313132,-17.802
51.326791892,-003.500311527,-17.801
51.326796418,-003.500288838,-17.815
51.326797163,-003.500271592,-17.853
51.326798481,-003.500257784,-17.870
51.326790689,-003.500239908,-17.961
51.326787709,-003.500222261,-18.017
51.326789944,-003.500189086,-17.902
51.326792751,-003.500176367,-17.871
51.326798481,-003.500167944,-17.904
51.326795387,-003.500149896,-17.948
51.326795444,-003.500132707,-18.017
51.326788855,-003.500105377,-17.942
51.326790517,-003.500079308,-17.890
51.326793611,-003.500077646,-17.899
51.326796705,-003.500044586,-17.855
51.326798710,-003.500033700,-17.844
51.326787767,-003.500010209,-17.891
51.326790058,-003.500006943,-17.931
51.326798023,-003.499972508,-17.919
51.326797335,-003.499955320,-17.785
51.326792981,-003.499950679,-17.775
51.326792866,-003.499934865,-17.845
51.326789657,-003.499916702,-17.888
51.326797622,-003.499885247,-17.917
51.326789428,-003.499866225,-17.835
51.326790746,-003.499847661,-17.769
51.326798137,-003.499833222,-17.732
51.326797793,-003.499812710,-17.725
51.326797049,-003.499809043,-17.736
51.326797507,-003.499775411,-17.721
51.326796762,-003.499763379,-17.566
51.326788340,-003.499739773,-17.517
51.326792007,-003.499725678,-17.378
51.326791090,-003.499716740,-17.582
51.326789657,-003.499684769,-17.697
51.326790058,-003.499668440,-17.618
51.326796991,-003.499649475,-17.582
51.326792293,-003.499636640,-17.452
51.326788913,-003.499627129,-17.515
51.326788511,-003.499598825,-17.519
51.326788683,-003.499593611,-17.607
51.326789428,-003.499574245,-17.674
51.326791376,-003.499554077,-17.742
51.326788225,-003.499539524,-17.779
51.326788741,-003.499519814,-17.866
51.326798424,-003.499490078,-17.855
51.326798366,-003.499468649,-17.873
51.326788741,-003.499456789,-17.871
51.326796246,-003.499436621,-17.878
51.326789199,-003.499430032,-17.966
51.326791605,-003.499406197,-17.933
51.326796934,-003.499383393,-18.024
51.326790975,-003.499361334,-18.030
51.326791949,-003.499351193,-18.010
51.326797564,-003.499327014,-17.976
51.326798080,-003.499306789,-17.849
51.326798424,-003.499291663,-17.696
51.326794356,-003.499276193,-17.610
51.326795158,-003.499262556,-17.464
51.326787881,-003.499245711,-17.646
51.326788454,-003.499232648,-17.520
51.326787595,-003.499215860,-17.719
51.326797507,-003.499183374,-17.756
51.326794184,-003.499174206,-17.711
51.326798710,-003.499153809,-17.718
51.326797106,-003.499144241,-17.744
51.326796075,-003.499112155,-17.735
51.326798653,-003.499094622,-17.684
51.326798194,-003.499078064,-17.699
51.326796590,-003.499070845,-17.752
51.326789657,-003.499037384,-17.762
51.326798252,-003.499026154,-17.786
51.326791835,-003.499002434,-17.641
51.326798596,-003.498985875,-17.606
51.326798194,-003.498974874,-17.579
51.326797736,-003.498963587,-17.643
51.326795100,-003.498932533,-17.570
51.326796647,-003.498918954,-17.683
51.326798252,-003.498910588,-17.616
51.326796705,-003.498884691,-17.672
51.326796877,-003.498868075,-17.658
51.326791605,-003.498842521,-17.544
51.326795330,-003.498836734,-17.502
51.326798481,-003.498805565,-16.437
51.326797851,-003.498788949,-16.685
51.326798194,-003.498777719,-16.780
51.326798194,-003.498752968,-16.796
51.326796819,-003.498737154,-16.442
51.326797622,-003.498723861,-16.193
51.326798194,-003.498696761,-15.943
51.326794757,-003.498678426,-15.908
51.326798710,-003.498662498,-15.707
51.326798366,-003.498652585,-15.130
51.326793382,-003.498624625,-14.982
51.326790574,-003.498610473,-14.722
51.326798538,-003.498589274,-14.545
51.326798137,-003.498569793,-12.458
51.326798309,-003.498556959,-11.697
51.326795444,-003.498541604,-11.578
51.326798596,-003.498533468,-11.850
51.326795158,-003.498499205,-13.103
51.326793840,-003.498481844,-13.023
51.326797335,-003.498476344,-12.921
51.326798252,-003.498459212,-13.018
51.326789084,-003.498427986,-13.264
51.326787939,-003.498423975,-13.557
51.326790288,-003.498407589,-14.028
51.326787881,-003.498389884,-14.414
51.326787767,-003.498370518,-14.803
51.326791147,-003.498353158,-15.144
51.326787939,-003.498335052,-15.665
51.326787996,-003.498317634,-16.101
51.326787537,-003.498299242,-16.536
51.326788454,-003.498278845,-16.812
51.326788053,-003.498261313,-16.883
51.326787824,-003.498234326,-17.184
51.326787652,-003.498217997,-17.228
51.326788626,-003.498207684,-17.218
51.326789600,-003.498187974,-17.213
51.326787652,-003.498162134,-17.287
51.326787824,-003.498143627,-17.276
51.326788282,-003.498124949,-17.257
51.326788053,-003.498104666,-17.306
51.326788970,-003.498098306,-17.392
51.326796991,-003.498068512,-17.385
51.326795559,-003.498054188,-17.364
51.326798538,-003.498036541,-17.410
51.326798538,-003.498019754,-17.227
51.326798481,-003.498002336,-17.398
51.326789314,-003.497982339,-17.317
51.326794241,-003.497967500,-17.339
51.326795158,-003.497945154,-17.330
51.326791376,-003.497934784,-17.312
51.326792121,-003.497905277,-17.339
51.326788168,-003.497902412,-17.402
51.326788683,-003.497874165,-17.388
51.326795330,-003.497857664,-17.422
51.326794642,-003.497850387,-17.548
51.326789772,-003.497824661,-17.533
51.326793783,-003.497808962,-17.508
51.326796476,-003.497779398,-17.526
51.326794871,-003.497769027,-17.419
51.326794871,-003.497753328,-17.506
51.326789428,-003.497743187,-17.537
51.326787939,-003.497709554,-17.595
51.326797736,-003.497694027,-17.419
51.326795215,-003.497688870,-17.572
51.326794241,-003.497655639,-17.550
51.326794184,-003.497641315,-17.420
51.326792637,-003.497633924,-17.394
51.326796361,-003.497614902,-17.431
51.326798710,-003.497582759,-17.502
51.326798538,-003.497580581,-17.474
51.326796877,-003.497547464,-17.435
51.326790230,-003.497537839,-17.425
51.326798194,-003.497513087,-17.479
51.326798366,-003.497508045,-17.485
51.326789543,-003.497491372,-17.495
51.326789084,-003.497469141,-17.585
51.326793382,-003.497440837,-17.532
51.326789371,-003.497428289,-17.507
51.326792579,-003.497405715,-17.500
51.326795616,-003.497396204,-17.540
51.326791147,-003.497382854,-17.615
51.326789944,-003.497352372,-17.583
51.326787652,-003.497345325,-17.571
51.326793095,-003.497328308,-17.590
51.326790460,-003.497311005,-17.605
51.326787709,-003.497288316,-17.728
51.326788282,-003.497275310,-17.765
51.326797622,-003.497257433,-17.778
51.326798653,-003.497223801,-17.753
51.326798252,-003.497205008,-17.713
51.326794871,-003.497190053,-17.613
51.326790001,-003.497171260,-17.604
51.326792064,-003.497167995,-17.603
51.326791434,-003.497149488,-17.626
51.326789428,-003.497131612,-17.664
51.326798366,-003.497098036,-17.681
51.326797793,-003.497089385,-17.650
51.326798252,-003.497076837,-17.645
51.326795616,-003.497055924,-17.692
51.326798194,-003.497027391,-17.706
51.326798194,-003.497021145,-17.677
51.326796647,-003.497002811,-17.688
51.326793210,-003.496970840,-17.713
51.326797049,-003.496968261,-17.717
51.326798366,-003.496943051,-17.684
51.326798366,-003.496929816,-17.688
51.326789371,-003.496899277,-17.676
51.326787881,-003.496894464,-17.698
51.326788225,-003.496879911,-17.747
51.326789371,-003.496859457,-17.855
51.326788683,-003.496839862,-17.887
51.326789027,-003.496826168,-17.948
51.326788282,-003.496799812,-18.048
51.326791376,-003.496790587,-18.110
51.326798653,-003.496758387,-18.140
51.326798080,-003.496737245,-18.109
51.326795960,-003.496719254,-18.056
51.326797679,-003.496704071,-17.919
51.326795502,-003.496684475,-17.848
51.326792579,-003.496665568,-17.732
51.326790460,-003.496657031,-17.740
51.326789199,-003.496644254,-17.837
51.326795158,-003.496611595,-17.886
51.326794413,-003.496608788,-17.875
51.326796075,-003.496576759,-17.864
51.326791777,-003.496559341,-17.854
51.326796189,-003.496545189,-17.778
51.326790116,-003.496539345,-17.776
51.326791090,-003.496520667,-17.826
51.326795215,-003.496488868,-17.973
51.326790173,-003.496471794,-17.934
51.326798366,-003.496465262,-17.922
51.326796246,-003.496433004,-17.906
51.326798538,-003.496415472,-17.756
51.326798481,-003.496397309,-17.691
51.326796647,-003.496385907,-17.677
51.326794012,-003.496373359,-17.673
51.326790230,-003.496354509,-17.682
51.326800200,-003.501373218,-18.063
51.326803580,-003.501365713,-18.013
51.326799054,-003.501352936,-18.054
51.326799398,-003.501320048,-18.063
51.326802606,-003.501302057,-17.994
51.326808909,-003.501289337,-17.925
51.326809940,-003.501279482,-18.084
51.326806789,-003.501247053,-18.103
51.326801976,-003.501229520,-17.985
51.326803294,-003.501211587,-17.779
51.326809424,-003.501197607,-17.723
51.326808336,-003.501192450,-17.762
51.326809253,-003.501173313,-17.949
51.326809940,-003.501148733,-18.043
51.326808851,-003.501121346,-18.002
51.326806961,-003.501112694,-17.960
51.326799799,-003.501085880,-17.953
51.326805758,-003.501068978,-17.898
51.326800544,-003.501057232,-17.551
51.326807190,-003.501038897,-17.414
51.326809711,-003.501029845,-17.509
51.326799512,-003.501003259,-17.506
51.326799398,-003.500979023,-17.565
51.326799856,-003.500959772,-17.542
51.326800544,-003.500953699,-17.544
51.326800314,-003.500938744,-17.639
51.326801002,-003.500917488,-17.759
51.326803523,-003.500895830,-17.794
51.326807820,-003.500886491,-17.829
51.326805872,-003.500857041,-17.832
51.326800544,-003.500844550,-17.825
51.326800830,-003.500833263,-17.869
51.326798825,-003.500800948,-17.900
51.326799111,-003.500782270,-17.858
51.326803179,-003.500766685,-17.800
51.326803236,-003.500745257,-17.705
51.326799512,-003.500739355,-17.678
51.326802721,-003.500721307,-17.660
51.326801747,-003.500700451,-17.646
51.326802549,-003.500672605,-17.637
51.326804898,-003.500671345,-17.666
51.326801575,-003.500650489,-17.673
51.326799054,-003.500635707,-17.729
51.326802664,-003.500601330,-17.602
51.326799283,-003.500598637,-17.662
51.326800257,-003.500581161,-17.856
51.326809826,-003.500548503,-17.861
51.326808221,-003.500535554,-17.805
51.326809195,-003.500510974,-17.760
